date,month_num,infl_pct,infl_lag,dlog_usd,dlog_eur,dlog_rub
2003-08-01,8,-2.299999999999997,-5.5,-0.2591346358096658,-2.4567487702299218,-0.5249355886144169
2003-09-01,9,2.5,-2.299999999999997,-0.5724709883560664,0.07769404477535602,-1.0582109330536493
2003-10-01,10,-0.09999999999999432,2.5,-1.9145223391733523,2.394221177292266,-0.5333345975362835
2003-11-01,11,2.200000000000003,-0.09999999999999432,0.12405850062524593,0.19695483982093975,1.0638398205055744
2003-12-01,12,5.200000000000003,2.200000000000003,0.12390478618566902,4.83071542150828,1.5748356968139365
2004-01-01,1,2.5,5.200000000000003,0.5468832541700053,3.3468807348697283,2.570835671020655
2004-02-01,2,-0.5999999999999943,2.5,-0.7062176244286178,-0.5454177565361817,0.5063301956547139
2004-03-01,3,0.29999999999999716,-0.5999999999999943,-0.26612275086783654,-3.2785148407701747,-0.5063301956547139
2004-04-01,4,1.2000000000000028,0.29999999999999716,-1.0716301874357903,-3.1500985566623285,-1.5345569674660275
2004-05-01,5,1.0999999999999943,1.2000000000000028,-0.7570331756405757,-1.0069973122925013,-1.5584731016697884
2004-06-01,6,-0.09999999999999432,1.0999999999999943,-1.6049952410302382,-0.2571278736482441,-2.11648111920435
2004-07-01,7,-2.5,-0.09999999999999432,-3.3654325833616383,-2.3754086008107578,-3.261158558876076
2004-08-01,8,-2.4000000000000057,-2.5,-1.590833740860731,-2.3061654244408203,-2.234729869199681
2004-09-01,9,-0.7000000000000028,-2.4000000000000057,-0.8147474749651273,-0.5889392271416938,-0.5665737535677007
2004-10-01,10,0.09999999999999432,-0.7000000000000028,-1.3728397607073894,0.921665510492442,-1.1428695823623158
2004-11-01,11,0.7999999999999972,0.09999999999999432,-0.7333300131436182,3.053196662194324,1.1428695823623158
2004-12-01,12,2.299999999999997,0.7999999999999972,-3.3167853288789573,-0.15353910585780284,-1.1428695823623158
2005-01-01,1,5.400000000000006,2.299999999999997,1.1043057008153667,-0.7712517020707743,1.1428695823623158
2005-02-01,2,-0.7000000000000028,5.400000000000006,-3.7928077338010624,-4.708057030364987,-4.058528011507878
2005-03-01,3,-0.9000000000000057,-0.7000000000000028,-1.5755062954237786,-0.24376383241406785,0
2005-04-01,4,-0.9000000000000057,-0.9000000000000057,-3.9615640912391115,-5.897856436113447,-4.849434993861035
2005-05-01,5,0.09999999999999432,-0.9000000000000057,0.312082286285964,-1.407861960483281,0
2005-06-01,6,-1.4000000000000057,0.09999999999999432,-0.06679283338595354,-4.456315747383677,-1.8809331957496234
2005-07-01,7,-4.5,-1.4000000000000057,-1.4356460125305226,-2.3517424916681406,-2.5642430613337375
2005-08-01,8,-1.4000000000000057,-4.5,4.073161537969927,5.94666590396109,5.064373281875456
2005-09-01,9,0.9000000000000057,-1.4000000000000057,-1.4420175589706652,-1.5838039045235952,-1.2422519998557036
2005-10-01,10,0.09999999999999432,0.9000000000000057,-1.1064507655713207,-3.1523061975758715,-1.8928009885518904
2005-11-01,11,1.0999999999999943,0.09999999999999432,1.9610631763849362,0.07401924838319474,1.2658396871923827
2005-12-01,12,2.299999999999997,1.0999999999999943,-1.9610631763849362,-1.4721219919393569,-1.9048194970694876
2006-01-01,1,2.5,2.299999999999997,0.5104882909329866,2.667318714682665,1.9048194970694876
2006-02-01,2,0.20000000000000284,2.5,-0.35484623616719446,-1.6958931790583165,0.6269613013595077
2006-03-01,3,0.09999999999999432,0.20000000000000284,0.19975592037919654,0.7593332160449329,1.2422519998557036
2006-04-01,4,0.29999999999999716,0.09999999999999432,-0.22197567383130945,1.483407844176643,0.6153865574378692
2006-05-01,5,2.4000000000000057,0.29999999999999716,-2.315490657760133,1.9264255838967514,0
2006-06-01,6,-1.2000000000000028,2.4000000000000057,-4.441041291816461,-5.196924919942347,-4.389419355722568
2006-07-01,7,-0.7000000000000028,-1.2000000000000028,-0.7637268625499516,-0.6217636610871047,-0.6430890330290318
2006-08-01,8,-0.9000000000000057,-0.7000000000000028,-3.7841693187944614,-2.7787550062441824,-3.278982282299081
2006-09-01,9,-0.29999999999999716,-0.9000000000000057,-3.545572700923394,-4.065197399593945,-3.390155167568132
2006-10-01,10,0.20000000000000284,-0.29999999999999716,-1.716110758240319,-2.707857756808796,-2.090668481931379
2006-11-01,11,1,0.20000000000000284,-1.3465549996588777,0.5805531545321152,-0.7067167223092419
2006-12-01,12,1.5999999999999943,1,-3.132005462236709,-0.39357896481666543,-1.42859572474765
2007-01-01,1,2.4000000000000057,1.5999999999999943,-0.2471510251619513,-2.0126465529358484,-1.4493007302566863
2007-02-01,2,0.20000000000000284,2.4000000000000057,-2.139862114091251,-1.5580295954873868,-1.4706147389695445
2007-03-01,3,-0.5999999999999943,0.20000000000000284,0.7276830319002059,2.2754836120087774,2.197890671877545
2007-04-01,4,0.09999999999999432,-0.5999999999999943,1.3021378056123467,2.982822628804538,2.150620522096336
2007-05-01,5,2.0999999999999943,0.09999999999999432,-2.6497157501471413,-2.4167240418420555,-2.877896455004336
2007-06-01,6,-0.29999999999999716,2.0999999999999943,-2.576724293614685,-3.294315536672965,-2.9631797606370913
2007-07-01,7,-3.200000000000003,-0.29999999999999716,-1.8735911057469856,0.23740164381758078,-0.7547205635383136
2007-08-01,8,-1.5,-3.200000000000003,-0.44424773195608225,-1.0618801697152236,0
2007-09-01,9,0.7000000000000028,-1.5,0.38512860519732683,2.3469696048224797,1.5037877364540542
2007-10-01,10,3.0999999999999943,0.7000000000000028,-2.363610406773642,-0.06386375948830292,-0.7490671729157405
2007-11-01,11,2.0999999999999943,3.0999999999999943,-4.14150656998693,-0.9843862926531166,-2.281467776617152
2007-12-01,12,1.5,2.0999999999999943,-4.122967201355543,-4.801627015428167,-4.725288485054557
2008-01-01,1,2.4000000000000057,1.5,0.8839474809781755,1.855423742396578,0.8032171697264445
2008-02-01,2,1.0999999999999943,2.4000000000000057,0.6173862015012688,0.7941802165555956,0.796816964917646
2008-03-01,3,1.4000000000000057,1.0999999999999943,-0.03239915790533843,5.139216886648068,3.125254350410467
2008-04-01,4,1.0999999999999943,1.4000000000000057,0.12953369686856675,1.6354779193513025,0.7662872745568983
2008-05-01,5,1.2999999999999972,1.0999999999999943,-0.519144579325026,-1.844420745053199,-0.7662872745568983
2008-06-01,6,-0.5,1.2999999999999972,-0.8165977110286882,-0.7347571630394789,-0.7722046093910251
2008-07-01,7,-2.200000000000003,-0.5,-0.8233209688830456,0.48344813025158473,0.7722046093910251
2008-08-01,8,-0.7000000000000028,-2.200000000000003,-0.13236269305085813,-5.384590888694518,-3.922071315328113
2008-09-01,9,0.5,-0.7000000000000028,0.1984783979385618,-3.8804778422487196,-4.082199452025526
2008-10-01,10,0.7000000000000028,0.5,1.1826681869328226,-6.436983664617646,-3.390155167568132
2008-11-01,11,0.09999999999999432,0.7000000000000028,-0.32711838132817306,-4.619295103672005,-3.509131981127034
2008-12-01,12,0.09999999999999432,0.09999999999999432,0.8482921994477088,6.94723728147677,-2.7150989065950704
2009-01-01,1,1.2000000000000028,0.09999999999999432,-0.750044279312867,-3.562220992092602,-14.805309995913962
2009-02-01,2,-1.7999999999999972,1.2000000000000028,0,-3.025949476311318,-10.06435257796876
2009-03-01,3,1.4000000000000057,-1.7999999999999972,17.986354654368508,20.04612055692725,22.07878376217507
2009-04-01,4,3.200000000000003,1.4000000000000057,1.8155220247576764,2.8502549033348146,4.609110720026699
2009-05-01,5,1.5999999999999943,3.200000000000003,0.026849241670223734,3.5210678783520244,5.264373348542195
2009-06-01,6,-0.29999999999999716,1.5999999999999943,-1.5692962742334338,1.0753843003070251,0.85106896679088
2009-07-01,7,-2.700000000000003,-0.29999999999999716,-0.38251412760432757,0,-1.7094433359300165
2009-08-01,8,-0.4000000000000057,-2.700000000000003,2.032314901019916,3.4031194509855034,1.7094433359300165
2009-09-01,9,0.7000000000000028,-0.4000000000000057,1.8865977382144017,3.8895327658988066,4.959694113937196
2009-10-01,10,0.5,0.7000000000000028,1.5151805020602538,3.2900629055079733,5.491575759611456
2009-11-01,11,1.2000000000000028,0.5,0.3623192369420103,1.0442141522903903,2.2642476749759943
2009-12-01,12,2,1.2000000000000028,-1.7196880281861837,-3.901297849893126,-5.365271349231993
2010-01-01,1,1.7000000000000028,2,-0.7915608612661273,-3.201004891790049,0
2010-02-01,2,0.29999999999999716,1.7000000000000028,0.7915608612661273,-3.2684499992931215,-0.7905179507113669
2010-03-01,3,0.7999999999999972,0.29999999999999716,3.5372217416878904,2.7092686727153037,6.155789299943359
2010-04-01,4,1.2999999999999972,0.7999999999999972,0.07607455673097618,-0.9578437397290251,0.7434978487518062
2010-05-01,5,1,1.2999999999999972,-2.4375805998144706,-9.08100356994428,-6.108769197983799
2010-06-01,6,-0.7999999999999972,1,-3.032532971491264,-5.960478657987789,-5.6695343676545384
2010-07-01,7,-0.7999999999999972,-0.7999999999999972,-1.810126419056246,3.0459207484708983,0
2010-08-01,8,1.2999999999999972,-0.7999999999999972,-0.10911075823347716,0.6574087932998296,0.8298802814695083
2010-09-01,9,-0.20000000000000284,1.2999999999999972,-0.8221476837904085,0.2954835412880108,-2.5105921131076236
2010-10-01,10,1,-0.20000000000000284,-0.8567138208023017,5.334598070529228,0.8438868645864517
2010-11-01,11,1.5999999999999943,1,0.3048360404080519,-1.2262692611794357,-1.6949558313773316
2010-12-01,12,1.7999999999999972,1.5999999999999943,-0.24934214331242543,-3.708706866233591,0
2011-01-01,1,3.4000000000000057,1.7999999999999972,1.2405396857487538,2.4876904755404716,4.184710993550045
2011-02-01,2,0.9000000000000057,3.4000000000000057,0.027393507909945214,2.066942885290768,2.429269256904476
2011-03-01,3,0.7999999999999972,0.9000000000000057,0.8998015719560826,3.3914922357786814,3.1498667059370877
2011-04-01,4,-0.20000000000000284,0.7999999999999972,1.4016401973536041,4.75153254301377,3.053672386008177
2011-05-01,5,0,-0.20000000000000284,0.16047074853018373,-0.6677821142606177,0.7490671729157405
2011-06-01,6,-1.4000000000000057,0,0.10683761699983307,0.37154046084060255,0
2011-07-01,7,-3,-1.4000000000000057,-2.049694195541729,-2.97349720325899,-2.2642476749759943
2011-08-01,8,-0.5999999999999943,-3,0.02724424482183352,0.5714301263438415,-3.1010236742559982
2011-09-01,9,0.7999999999999972,-0.5999999999999943,1.4065690375882234,-2.5196063136990077,-4.83965408618503
2011-10-01,10,0.29999999999999716,0.7999999999999972,1.174913381932452,0.718101096513557,0
2011-11-01,11,1.2000000000000028,0.29999999999999716,1.6063544880803526,0.4052885987705146,2.4491020008295727
2011-12-01,12,2.5,1.2000000000000028,0.10443865179059486,-2.852312918292288,-1.6260520871780315
2012-01-01,1,3.5999999999999943,2.5,1.1158802696696668,-0.8558117712798463,1.6260520871780315
2012-02-01,2,-0.9000000000000057,3.5999999999999943,0.2834688149937925,2.779325442925007,4.725288485054557
2012-03-01,3,0.09999999999999432,-0.9000000000000057,0.1285843047168278,-0.03888780916199153,2.281467776617152
2012-04-01,4,-0.5999999999999943,0.09999999999999432,0.7425459799954126,0.34944706497732625,0
2012-05-01,5,-1.2999999999999972,-0.5999999999999943,1.4938877642420856,-1.3658748931040243,-3.053672386008177
2012-06-01,6,-1.2999999999999972,-1.2999999999999972,4.111348256879577,2.099610565686749,-2.3530497410194418
2012-07-01,7,-1.5,-1.2999999999999972,-0.48355993645277096,-2.552500972552618,0.7905179507113669
2012-08-01,8,-0.4000000000000057,-1.5,-0.4372122582747551,0.5314450063492515,1.5625317903080749
2012-09-01,9,0.7999999999999972,-0.4000000000000057,-0.5369795670882027,2.92118652909954,0.7722046093910251
2012-10-01,10,1.2000000000000028,0.7999999999999972,-0.49067811892751223,0.5703437513870036,0.7662872745568983
2012-11-01,11,1.4000000000000057,1.2000000000000028,0.12289543146870585,-0.9906729907968703,-0.7662872745568983
2012-12-01,12,2.0999999999999943,1.4000000000000057,-0.393798195346573,1.8965104736458294,1.5267472130788384
2013-01-01,1,2.9000000000000057,2.0999999999999943,0.29549393577106287,1.8058761260935086,2.2472855852058604
2013-02-01,2,-0.4000000000000057,2.9000000000000057,0.07373725294161915,0.3683245416295833,0
2013-03-01,3,0.4000000000000057,-0.4000000000000057,1.8742181809741076,-1.2951152347077333,0
2013-04-01,4,-0.09999999999999432,0.4000000000000057,0.3850786948594198,0.8898835142129968,-1.4925650216675468
2013-05-01,5,0,-0.09999999999999432,-0.1201778777017104,-0.38835000263981456,0
2013-06-01,6,-0.09999999999999432,0,-0.7725774786761619,0.7200252652391548,-3.8318864302136824
2013-07-01,7,0.4000000000000057,-0.09999999999999432,-0.510267174466783,-1.0912898461356235,-1.5748356968139365
2013-08-01,8,0.29999999999999716,0.4000000000000057,-0.7825914238116738,0.8334153248933163,-2.4097551579060017
2013-09-01,9,-0.20000000000000284,0.29999999999999716,0.22072357213778204,0.5150857598678726,1.6129381929883557
2013-10-01,10,0.29999999999999716,-0.20000000000000284,-0.515781568349194,1.619837037581462,1.5873349156290129
2013-11-01,11,0.9000000000000057,0.29999999999999716,-0.2712367585713693,-1.2901060189264513,-2.3905520853554574
2013-12-01,12,1.0999999999999943,0.9000000000000057,0.07404665277244149,1.614547543608147,-0.8097210232619112
2014-01-01,1,2.799999999999997,1.0999999999999943,0.5167970158442614,-0.25225238601169764,-2.46926125903717
2014-02-01,2,-1.2000000000000028,2.799999999999997,1.0013516324418603,1.3617841692393995,-2.5317807984289953
2014-03-01,3,-0.4000000000000057,-1.2000000000000028,0.6539928844359721,1.8688837310242512,-1.7241806434506124
2014-04-01,4,0.5,-0.4000000000000057,0.02414001218724593,-0.01746877460995222,0.8658062743114758
2014-05-01,5,-0.7999999999999972,0.5,-0.24166275656698488,-0.8773525307544716,2.553330200516468
2014-06-01,6,-1.7999999999999972,-0.7999999999999972,-0.5823845628322388,-1.598897092658813,0
2014-07-01,7,-0.9000000000000057,-1.7999999999999972,-0.9291020380430837,-1.2252405529015853,-1.6949558313773316
2014-08-01,8,0.7000000000000028,-0.9000000000000057,0.5878047784190876,-1.2037351255902884,-3.4786116085415486
2014-09-01,9,0.4000000000000057,0.7000000000000028,-0.17108644036296639,-3.26369293130222,-4.52565915881209
2014-10-01,10,1,0.4000000000000057,0.29311208088591556,-1.547456612157383,-7.696104113612812
2014-11-01,11,1.2999999999999972,1,2.5287319714649037,0.7671690867397274,-9.431067947124161
2014-12-01,12,3,1.2999999999999972,9.73619055929067,8.686807287416798,-10.414025925259685
2015-01-01,1,2.5,3,2.5981018432326586,-2.8966929788535545,-10.265415406008316
2015-02-01,2,-0.09999999999999432,2.5,0.5659799198185489,-2.0401436189430022,1.3423020332140378
2015-03-01,3,-0.09999999999999432,-0.09999999999999432,-0.14642822405050993,-4.922271998277861,5.195973893071137
2015-04-01,4,-0.4000000000000057,-0.09999999999999432,-0.7564650487843494,-1.244910067271654,13.036181786324352
2015-05-01,5,-0.5,-0.4000000000000057,1.299263876270551,4.926540284603043,5.4067221270275745
2015-06-01,6,-1.4000000000000057,-0.5,-1.088560047790299,-0.729315995660329,-8.79687729459575
2015-07-01,7,-2.200000000000003,-1.4000000000000057,0.4619915818975251,-1.4176591266263472,-4.706751085798544
2015-08-01,8,0.09999999999999432,-2.200000000000003,0.5224126393743589,1.6987951003809343,-12.838116664820687
2015-09-01,9,0.09999999999999432,0.09999999999999432,0.27057982998135444,1.1352127122318478,-1.3793322132335861
2015-10-01,10,-0.4000000000000057,0.09999999999999432,-1.7825783952600815,-1.7547584844105124,4.082199452025503
2015-11-01,11,0.5999999999999943,-0.4000000000000057,1.595331903434527,-2.9624717784924037,-1.3423020332140378
2015-12-01,12,1.7000000000000028,0.5999999999999943,0.5606909092343848,1.864183897162608,-6.995858860691051
2016-01-01,1,2.200000000000003,1.7000000000000028,0.639903102099737,0.6263662881651477,-10.69721195521678
2016-02-01,2,-1.4000000000000057,2.200000000000003,1.5516848690684704,3.58674515186852,3.174869831458027
2016-03-01,3,-0.29999999999999716,-1.4000000000000057,-1.4899755181438046,-1.3230622986630358,7.522342123758752
2016-04-01,4,-0.29999999999999716,-0.29999999999999716,-1.0334941100676787,0.938974034983886,4.2559614418795855
2016-05-01,5,-0.7000000000000028,-0.29999999999999716,-0.6043573672641855,-0.8834955314804382,1.3793322132335861
2016-06-01,6,-0.5,-0.7000000000000028,-0.18830427156366625,-0.7981480885858261,0
2016-07-01,7,-2.299999999999997,-0.5,-0.20964368265286026,-1.7862654130362365,1.3605652055778794
2016-08-01,8,-0.5,-2.299999999999997,-0.21008411088114798,1.0943505441575851,-1.3605652055778794
2016-09-01,9,0.09999999999999432,-0.5,-0.2948612077371848,-0.26305915207345265,1.3605652055778794
2016-10-01,10,0.5,0.09999999999999432,0.25279137118907613,-1.4020691973882116,2.6668247082160867
2016-11-01,11,1,0.5,0.6710027273045149,-1.3639631299691146,-2.6668247082160867
2016-12-01,12,1.0999999999999943,1,0.8946278330367541,-1.4613021845649499,5.264373348542195
2017-01-01,1,2.5999999999999943,1.0999999999999943,0.6606134677117126,1.6931415465229804,3.774032798284699
2017-02-01,2,-0.9000000000000057,2.5999999999999943,0.1028277725565907,-0.11585249413181842,2.4391453124159135
2017-03-01,3,-0.29999999999999716,-0.9000000000000057,-0.14398850579873113,0.07724990727915326,0
2017-04-01,4,1,-0.29999999999999716,-0.1441961316901441,0.30840425369618174,3.550668845690952
2017-05-01,5,-0.20000000000000284,1,-0.35105869817879665,2.9020528740759666,-1.1696039763191113
2017-06-01,6,-0.9000000000000057,-0.20000000000000284,-0.39382370312024406,1.0784782850755015,-2.3810648693718406
2017-07-01,7,-2.5999999999999943,-0.9000000000000057,-0.5205633827265466,2.0139823890425568,-3.6813973122716614
2017-08-01,8,-0.4000000000000057,-2.5999999999999943,-0.0835421936641545,2.399828635741308,0
2017-09-01,9,0.20000000000000284,-0.4000000000000057,-0.08361204500486608,0.9159831526694973,3.6813973122716614
2017-10-01,10,0.7999999999999972,0.20000000000000284,0.5214319875689988,-0.8982887352120272,0
2017-11-01,11,2,0.7999999999999972,0.9729918392586079,0.7754709287393524,-1.2121360532344916
2017-12-01,12,1.5,2,-0.45426466718954117,0.402979082350452,1.2121360532344916
2018-01-01,1,2.799999999999997,1.5,-0.16570012076293494,3.1158385978494074,2.3810648693718406
2018-02-01,2,-0.5,2.799999999999997,-0.20751200640045653,0.827078729409525,0
2018-03-01,3,0.09999999999999432,-0.5,-0.20794351431430158,-0.4380060910940564,-1.183445764700286
2018-04-01,4,-0.29999999999999716,0.09999999999999432,0.20794351431430158,-0.15206558645424195,-6.136894637629187
2018-05-01,5,-1,-0.29999999999999716,0.5592971596676932,-3.2130588018564943,-1.2739025777429802
2018-06-01,6,-1.5999999999999943,-1,-0.31033437547165477,-1.5662440719800053,-1.2903404835908017
2018-07-01,7,-1.2000000000000028,-1.5999999999999943,-0.24896278419603846,-0.24862381835566438,0
2018-08-01,8,0.5999999999999943,-1.2000000000000028,0.20751200640045653,-0.9648100569171092,-5.334598070529273
2018-09-01,9,0.29999999999999716,0.5999999999999943,0.2897952762951128,1.1956955160244753,-1.3793322132335861
2018-10-01,10,0.09999999999999432,0.29999999999999716,0.2271085935379169,-1.3034735038241152,2.7398974188114655
2018-11-01,11,1,0.09999999999999432,0.2883033298433979,-0.6672101210070558,-1.3605652055778794
2018-12-01,12,1.5,1,-0.32955745584102303,-0.19922129200704575,-1.3793322132335861
2019-01-01,1,1.7999999999999972,1.5,0.22668737167421682,0.5784542521529268,1.3793322132335861
2019-02-01,2,0.5999999999999943,1.7999999999999972,0.5337725668477233,-0.09016320149175527,1.3605652055778794
2019-03-01,3,0.09999999999999432,0.5999999999999943,-0.18444517986475617,-0.5245557836062176,1.3423020332140378
2019-04-01,4,-0.09999999999999432,0.09999999999999432,-0.6585741028718672,-1.272112279138593,0
2019-05-01,5,-0.4000000000000057,-0.09999999999999432,-0.7669226106814975,-1.290364337923755,-1.3423020332140378
2019-06-01,6,-1.9000000000000057,-0.4000000000000057,-0.4379112409359287,0.5066684929367682,1.3423020332140378
2019-07-01,7,-1.9000000000000057,-1.9000000000000057,-0.41884877987525826,-1.0495853387832987,0
2019-08-01,8,-0.4000000000000057,-1.9000000000000057,-0.10498688628359787,-0.9473398919146447,-4.082199452025503
2019-09-01,9,0.20000000000000284,-0.4000000000000057,0.04200798213416235,-0.967841315191631,1.3793322132335861
2019-10-01,10,0.5999999999999943,0.20000000000000284,0.020997375405240604,0.38066281215627384,1.3605652055778794
2019-11-01,11,1.0999999999999943,0.5999999999999943,0.16782047152466006,0.18978939080787072,1.3423020332140378
2019-12-01,12,1.2999999999999972,1.0999999999999943,0.2302942502163674,0.7179324243037577,1.324522675002049
2020-01-01,1,1.4000000000000057,1.2999999999999972,0.20889917770148259,0.0376435163489397,2.5975486403261083
2020-02-01,2,-0.20000000000000284,1.4000000000000057,-0.10439504027761615,-1.6698680239200847,-3.9220713153281572
2020-03-01,3,0.5,-0.20000000000000284,2.128839307640895,3.4787751562177505,-12.783337150988494
2020-04-01,4,0.9000000000000057,0.5,-0.06136851987630365,-1.8164347020253047,-1.5267472130788384
2020-05-01,5,-0.09999999999999432,0.9000000000000057,-0.9457307330460907,-0.9112455530932984,3.030534949532915
2020-06-01,6,-1.4000000000000057,-0.09999999999999432,-0.5800720636584877,2.85327128817503,4.380262265839274
2020-07-01,7,-2.0999999999999943,-1.4000000000000057,0.7039366542266556,2.455844779528249,-2.8987536873252173
2020-08-01,8,-0.09999999999999432,-2.0999999999999943,0.16491448800497466,3.3924964278686964,-2.9852963149681333
2020-09-01,9,-0.20000000000000284,-0.09999999999999432,0.24686291080291412,-0.07140307336568341,-3.0771658666753465
2020-10-01,10,0.5,-0.20000000000000284,1.022085757848501,0.8154812260226407,-1.5748356968139365
2020-11-01,11,1.2999999999999972,0.5,1.5939003833528531,2.153929424699097,3.1252543504104446
2020-12-01,12,3.4000000000000057,1.2999999999999972,3.790340812227111,6.5299266704879955,7.410797215372189
2021-01-01,1,2.200000000000003,3.4000000000000057,0.44226588769964437,0.2847652612511631,0
2021-02-01,2,0.5999999999999943,2.200000000000003,0.440318505990156,0.06317119603638233,0
2021-03-01,3,1,0.5999999999999943,0.799091010103048,-0.8561967636341095,1.4184634991956546
2021-04-01,4,1.2999999999999972,1,-0.39874732412217284,0.0700391611197837,-2.8573372444056
